date,sub_basin,chloride_umolL,chloride_mgL,outlier_flag
2020-06-13,PH_LT,8.4683,0.3002,False
2020-06-15,PH_LT,7.7139,0.2735,False
2020-06-16,PH_LT,7.847,0.2782,False
2020-06-18,PH_LT,6.4071,0.2272,False
2020-06-20,PH_LT,6.386,0.2264,False
2020-06-22,PH_LT,9.0635,0.3213,False
2020-06-24,PH_LT,5.9826,0.2121,False
2020-06-26,PH_LT,5.8703,0.2081,False
2020-06-28,PH_LT,5.7327,0.2032,False
2020-06-30,PH_LT,6.6041,0.2341,False
2020-07-02,PH_LT,4.9772,0.1765,False
2020-07-04,PH_LT,12.41,0.44,False
2020-07-06,PH_LT,6.0574,0.2148,False
2020-07-08,PH_LT,12.0971,0.4289,False
2020-07-10,PH_LT,8.4445,0.2994,False
2020-07-12,PH_LT,11.1599,0.3957,False
2020-07-14,PH_LT,5.951,0.211,False
2020-07-16,PH_LT,8.5177,0.302,False
2020-07-18,PH_LT,14.7277,0.5221,False
2020-07-20,PH_LT,6.5463,0.2321,False
2020-07-22,PH_LT,7.9532,0.282,False
2020-07-24,PH_LT,7.6075,0.2697,False
2020-07-26,PH_LT,9.149,0.3244,False
2020-07-28,PH_LT,8.704,0.3086,False
2020-07-30,PH_LT,6.9419,0.2461,False
2020-08-02,PH_LT,5.8364,0.2069,False
2020-08-05,PH_LT,15.06,0.5339,False
2020-08-07,PH_LT,33.15,1.1753,False
2020-08-09,PH_LT,6.56,0.2326,False
2020-08-11,PH_LT,10.05,0.3563,False
2020-08-13,PH_LT,27.96,0.9913,False
2020-08-15,PH_LT,14.19,0.5031,False
2020-08-17,PH_LT,8.7,0.3084,False
2020-08-19,PH_LT,6.85,0.2429,False
2020-08-21,PH_LT,13.26,0.4701,False
2020-08-23,PH_LT,10.06,0.3567,False
2020-08-25,PH_LT,26.23,0.9299,False
2020-08-27,PH_LT,12.6684,0.4491,False
2020-08-29,PH_LT,9.273,0.3288,False
2020-08-31,PH_LT,9.7426,0.3454,False
2020-09-02,PH_LT,7.637,0.2708,False
2020-09-04,PH_LT,8.4751,0.3005,False
2020-09-06,PH_LT,9.9317,0.3521,False
2020-09-08,PH_LT,8.1296,0.2882,False
2020-09-10,PH_LT,12.4216,0.4404,False
2020-09-12,PH_LT,10.5846,0.3753,False
2020-09-14,PH_LT,21.9844,0.7794,False
2020-09-16,PH_LT,13.6807,0.485,False
2020-09-17,PH_LT,13.42,0.4758,False
2020-09-19,PH_LT,38.72,1.3727,False
2020-09-21,PH_LT,11.24,0.3985,False
2020-09-23,PH_LT,15.63,0.5541,False
2020-09-25,PH_LT,9.85,0.3492,False
2020-09-27,PH_LT,15.03,0.5329,False
2020-09-29,PH_LT,10.35,0.3669,False
2020-10-01,PH_LT,12.12,0.4297,False
2020-10-03,PH_LT,19.25,0.6825,False
2020-10-05,PH_LT,11.9,0.4219,False
2020-10-07,PH_LT,15.59,0.5527,False
2020-10-09,PH_LT,12.1,0.429,False
2020-10-11,PH_LT,11.95,0.4237,False
2020-10-13,PH_LT,47.91,1.6986,False
2020-10-15,PH_LT,10.47,0.3712,False
2020-10-17,PH_LT,9.24,0.3276,False
2020-10-19,PH_LT,11.46,0.4063,False
2020-10-21,PH_LT,9.59,0.34,False
2020-10-23,PH_LT,9.86,0.3496,False
2020-10-25,PH_LT,10.35,0.3669,False
2020-10-27,PH_LT,12.56,0.4453,False
2020-11-05,PH_LT,12.44,0.441,False
2020-11-08,PH_LT,9.49,0.3364,False
2020-11-11,PH_LT,10.66,0.3779,False
2020-11-14,PH_LT,12.86,0.4559,False
2020-11-17,PH_LT,8.26,0.2928,False
2020-11-20,PH_LT,10.37,0.3676,False
2020-11-23,PH_LT,14.07,0.4988,False
2020-11-26,PH_LT,8.64,0.3063,False
2020-11-29,PH_LT,8.73,0.3095,False
2020-12-02,PH_LT,8.6,0.3049,False
2020-12-05,PH_LT,8.59,0.3045,False
2020-12-11,PH_LT,10.62,0.3765,False
2020-12-14,PH_LT,12.13,0.43,False
2020-12-17,PH_LT,9.22,0.3269,False
2020-12-23,PH_LT,22.61,0.8016,False
2020-12-26,PH_LT,14.54,0.5155,False
2020-12-29,PH_LT,14.59,0.5173,False
2021-01-01,PH_LT,10.12,0.3588,False
2021-01-04,PH_LT,9.95,0.3528,False
2021-01-07,PH_LT,15.69,0.5563,False
2021-01-10,PH_LT,10.51,0.3726,False
2021-01-13,PH_LT,13.88,0.4921,False
2021-01-14,PH_LT,12.73,0.4513,False
2021-01-17,PH_LT,12.64,0.4481,False
2021-01-20,PH_LT,11.69,0.4144,False
2021-01-23,PH_LT,10.11,0.3584,False
2021-01-26,PH_LT,10.03,0.3556,False
2021-01-29,PH_LT,10.15,0.3598,False
2021-02-01,PH_LT,9.9,0.351,False
2021-02-04,PH_LT,10.33,0.3662,False
2021-02-07,PH_LT,9.78,0.3467,False
2021-02-10,PH_LT,9.44,0.3347,False
2021-02-13,PH_LT,10.12,0.3588,False
2021-02-16,PH_LT,10.23,0.3627,False
2021-02-19,PH_LT,10.11,0.3584,False
2021-02-22,PH_LT,10.14,0.3595,False
2021-02-25,PH_LT,13.51,0.479,False
2021-02-28,PH_LT,11.04,0.3914,False
2021-03-03,PH_LT,10.16,0.3602,False
2021-03-06,PH_LT,9.76,0.346,False
2021-03-09,PH_LT,10.22,0.3623,False
2021-03-12,PH_LT,11.62,0.412,False
2021-03-15,PH_LT,10.64,0.3772,False
2021-03-18,PH_LT,10.79,0.3825,False
2021-03-21,PH_LT,29.8,1.0565,False
2021-03-25,PH_LT,12.83,0.4549,False
2021-03-28,PH_LT,14.36,0.5091,False
2021-03-31,PH_LT,18.71,0.6633,False
2021-04-03,PH_LT,24.27,0.8604,False
2021-04-06,PH_LT,25.09,0.8895,False
2021-04-09,PH_LT,31.32,1.1104,False
2021-04-12,PH_LT,35.17,1.2469,False
2021-04-15,PH_LT,52.4,1.8577,False
2021-04-18,PH_LT,49.86,1.7677,False
2021-04-21,PH_LT,56.92,2.018,True
2021-04-24,PH_LT,52.02,1.8443,False
2021-04-27,PH_LT,66.97,2.3743,True
2021-04-29,PH_LT,58.81,2.085,True
2021-05-01,PH_LT,64.42,2.2839,True
2021-05-03,PH_LT,45.61,1.617,False
2021-05-05,PH_LT,48.27,1.7113,False
2021-05-07,PH_LT,39.23,1.3908,False
2021-05-09,PH_LT,34.81,1.2341,False
2021-05-11,PH_LT,38.06,1.3493,False
2021-05-13,PH_LT,41.49,1.4709,False
2021-05-15,PH_LT,42.76,1.516,False
2021-05-17,PH_LT,56.87,2.0162,True
2021-05-19,PH_LT,37.77,1.3391,False
2021-05-21,PH_LT,24.4,0.8651,False
2021-05-23,PH_LT,22.49,0.7973,False
2021-05-25,PH_LT,23.93,0.8484,False
2021-05-27,PH_LT,20.6,0.7303,False
2021-05-29,PH_LT,15.99,0.5669,False
2021-05-31,PH_LT,14.25,0.5052,False
2021-06-02,PH_LT,14.99,0.5314,False
2021-06-04,PH_LT,15.93,0.5648,False
2021-06-06,PH_LT,11.19,0.3967,False
2021-06-08,PH_LT,10.06,0.3567,False
2021-06-10,PH_LT,14.95,0.53,False
2021-06-12,PH_LT,11.21,0.3974,False
2021-06-16,PH_LT,18.09,0.6413,False
2021-06-18,PH_LT,10.7,0.3793,False
2021-06-20,PH_LT,8.26,0.2928,False
2021-06-22,PH_LT,6.99,0.2478,False
2021-06-24,PH_LT,10.45,0.3705,False
2021-06-26,PH_LT,9.51,0.3372,False
2021-06-28,PH_LT,8.36,0.2964,False
2021-06-30,PH_LT,8.83,0.313,False
2021-07-02,PH_LT,8.92,0.3162,False
2021-07-04,PH_LT,7.25,0.257,False
2021-07-06,PH_LT,8.31,0.2946,False
2021-07-08,PH_LT,8.48,0.3006,False
2021-07-10,PH_LT,8.38,0.2971,False
2021-07-12,PH_LT,7.99,0.2833,False
2021-07-14,PH_LT,10.56,0.3744,False
2021-07-16,PH_LT,8.58,0.3042,False
2021-07-18,PH_LT,8.17,0.2897,False
2021-07-20,PH_LT,7.16,0.2538,False
2021-07-22,PH_LT,6.79,0.2407,False
2021-07-24,PH_LT,7.26,0.2574,False
2021-07-26,PH_LT,8.75,0.3102,False
2021-07-28,PH_LT,10.39,0.3684,False
2021-08-04,PH_LT,10.99,0.3896,False
2021-08-06,PH_LT,10.31,0.3655,False
2021-08-08,PH_LT,8.31,0.2946,False
2021-08-10,PH_LT,8.63,0.306,False
2021-08-12,PH_LT,8.72,0.3092,False
2021-08-14,PH_LT,8.06,0.2858,False
2021-08-16,PH_LT,8.6,0.3049,False
2021-08-18,PH_LT,10.39,0.3684,False
2021-08-20,PH_LT,11.84,0.4198,False
2021-08-22,PH_LT,11.2,0.3971,False
2021-08-25,PH_LT,9.43,0.3343,False
2021-08-27,PH_LT,20.67,0.7328,False
2021-08-29,PH_LT,9.24,0.3276,False
2021-08-31,PH_LT,8.75,0.3102,False
2021-09-02,PH_LT,29.85,1.0583,False
2021-09-04,PH_LT,12.1,0.429,False
2021-09-06,PH_LT,10.55,0.374,False
2021-09-08,PH_LT,10.52,0.373,False
2021-09-10,PH_LT,9.79,0.3471,False
2021-09-12,PH_LT,10.03,0.3556,False
2021-09-14,PH_LT,10.37,0.3676,False
2021-09-16,PH_LT,9.16,0.3247,False
2021-09-18,PH_LT,9.91,0.3513,False
2021-09-20,PH_LT,36.16,1.282,False
2021-09-22,PH_LT,21.2,0.7516,False
2021-09-24,PH_LT,20.87,0.7399,False
2021-09-26,PH_LT,15.01,0.5321,False
2021-09-28,PH_LT,14.87,0.5272,False
2021-09-30,PH_LT,20.32,0.7204,False
2021-10-02,PH_LT,23.48,0.8324,False
2021-10-04,PH_LT,15.12,0.536,False
2021-10-06,PH_LT,15.28,0.5417,False
2021-10-08,PH_LT,15.43,0.547,False
2021-10-10,PH_LT,25.38,0.8998,False
2021-10-11,PH_LT,18.62,0.6601,False
2021-10-28,PH_LT,21.99,0.7796,False
2021-10-31,PH_LT,20.32,0.7204,False
2021-11-03,PH_LT,20.28,0.719,False
2021-11-06,PH_LT,15.74,0.558,False
2021-11-09,PH_LT,15.91,0.5641,False
2021-11-12,PH_LT,13.88,0.4921,False
2021-11-15,PH_LT,17.28,0.6126,False
2021-11-18,PH_LT,16.34,0.5793,False
2021-11-21,PH_LT,13.14,0.4659,False
2021-11-24,PH_LT,13.96,0.4949,False
2021-11-27,PH_LT,14.41,0.5109,False
2021-11-30,PH_LT,15.46,0.5481,False
2021-12-03,PH_LT,21.49,0.7619,False
2021-12-06,PH_LT,14.72,0.5219,False
2021-12-09,PH_LT,15.2,0.5389,False
2021-12-12,PH_LT,14.81,0.5251,False
2021-12-15,PH_LT,15.22,0.5396,False
2021-12-18,PH_LT,12.95,0.4591,False
2021-12-21,PH_LT,12.38,0.4389,False
2021-12-24,PH_LT,13.4,0.4751,False
2021-12-27,PH_LT,14.8,0.5247,False
2021-12-30,PH_LT,11.65,0.413,False
2022-01-02,PH_LT,13.22,0.4687,False
2022-01-05,PH_LT,11.46,0.4063,False
2022-01-14,PH_LT,16.3619,0.5801,False
2022-01-21,PH_LT,20.98,0.7438,False
2022-01-24,PH_LT,16.72,0.5928,False
2022-01-27,PH_LT,15.67,0.5555,False
2022-01-30,PH_LT,15.0,0.5318,False
2022-02-02,PH_LT,16.5,0.585,False
2022-02-05,PH_LT,17.26,0.6119,False
2022-02-08,PH_LT,13.49,0.4783,False
2022-02-11,PH_LT,14.18,0.5027,False
2022-02-14,PH_LT,13.17,0.4669,False
2022-02-17,PH_LT,13.79,0.4889,False
2022-02-20,PH_LT,14.24,0.5049,False
2022-02-23,PH_LT,14.53,0.5151,False
2022-02-26,PH_LT,13.84,0.4907,False
2022-03-01,PH_LT,18.23,0.6463,False
2022-03-04,PH_LT,15.79,0.5598,False
2022-03-07,PH_LT,16.08,0.5701,False
2022-03-10,PH_LT,16.8,0.5956,False
2022-03-13,PH_LT,16.69,0.5917,False
2022-03-16,PH_LT,16.67,0.591,False
2022-03-19,PH_LT,17.37,0.6158,False
2022-03-22,PH_LT,16.55,0.5867,False
2022-03-25,PH_LT,19.47,0.6903,False
2022-03-28,PH_LT,27.17,0.9633,False
2022-03-31,PH_LT,21.1,0.7481,False
2022-04-06,PH_LT,24.41,0.8654,False
2022-04-09,PH_LT,21.46,0.7608,False
2022-04-12,PH_LT,21.43,0.7598,False
2022-04-15,PH_LT,28.85,1.0228,False
2022-04-18,PH_LT,27.4,0.9714,False
2022-04-21,PH_LT,34.26,1.2146,False
2022-04-24,PH_LT,47.48,1.6833,False
2022-04-27,PH_LT,33.48,1.187,False
2022-04-30,PH_LT,25.01,0.8867,False
2022-05-03,PH_LT,20.86,0.7395,False
2022-05-06,PH_LT,19.04,0.675,False
2022-05-09,PH_LT,20.33,0.7208,False
2022-05-12,PH_LT,17.07,0.6052,False
2022-05-15,PH_LT,14.98,0.5311,False
2022-05-17,PH_LT,16.88,0.5984,False
2022-05-19,PH_LT,12.15,0.4308,False
2022-05-21,PH_LT,12.75,0.452,False
2022-05-23,PH_LT,13.6,0.4822,False
2022-05-25,PH_LT,14.01,0.4967,False
2022-05-27,PH_LT,10.86,0.385,False
2022-05-29,PH_LT,9.63,0.3414,False
2022-05-31,PH_LT,11.06,0.3921,False
2022-06-02,PH_LT,11.01,0.3903,False
2022-06-04,PH_LT,8.89,0.3152,False
2022-06-07,PH_LT,12.17,0.4315,False
2022-06-09,PH_LT,8.14,0.2886,False
2022-06-11,PH_LT,7.1,0.2517,False
2022-06-13,PH_LT,6.18,0.2191,False
2022-06-15,PH_LT,6.45,0.2287,False
2022-06-17,PH_LT,7.22,0.256,False
2022-06-19,PH_LT,9.5,0.3368,False
2022-06-21,PH_LT,7.29,0.2585,False
2022-06-23,PH_LT,7.03,0.2492,False
2022-06-25,PH_LT,7.83,0.2776,False
2022-06-27,PH_LT,8.81,0.3123,False
2022-06-29,PH_LT,6.67,0.2365,False
2022-07-01,PH_LT,6.57,0.2329,False
2022-07-03,PH_LT,6.61,0.2343,False
2022-07-07,PH_LT,7.76,0.2751,False
2022-07-09,PH_LT,7.45,0.2641,False
2022-07-11,PH_LT,6.64,0.2354,False
2022-07-13,PH_LT,6.46,0.229,False
2022-07-15,PH_LT,6.82,0.2418,False
2022-07-17,PH_LT,6.2,0.2198,False
2022-07-19,PH_LT,6.79,0.2407,False
2022-07-21,PH_LT,6.21,0.2202,False
2022-07-23,PH_LT,6.07,0.2152,False
2022-07-25,PH_LT,6.08,0.2156,False
2022-07-27,PH_LT,5.99,0.2124,False
2022-07-29,PH_LT,6.45,0.2287,False
2022-07-31,PH_LT,7.08,0.251,False
2022-08-02,PH_LT,7.58,0.2687,False
2022-08-04,PH_LT,6.76,0.2397,False
2022-08-06,PH_LT,7.0,0.2482,False
2022-08-08,PH_LT,6.48,0.2297,False
2022-08-10,PH_LT,9.54,0.3382,False
2022-08-12,PH_LT,7.8,0.2765,False
2022-08-14,PH_LT,7.09,0.2514,False
2022-08-16,PH_LT,6.8,0.2411,False
2022-08-17,PH_LT,7.0376,0.2495,False
2022-08-19,PH_LT,7.1013,0.2518,False
2022-08-21,PH_LT,7.724,0.2738,False
2022-08-23,PH_LT,7.5267,0.2668,False
2022-08-25,PH_LT,8.4149,0.2983,False
2022-08-27,PH_LT,8.2349,0.292,False
2022-08-29,PH_LT,8.5332,0.3025,False
2022-08-31,PH_LT,7.5728,0.2685,False
2022-09-02,PH_LT,10.0654,0.3568,False
2022-09-04,PH_LT,6.502,0.2305,False
2022-09-06,PH_LT,7.361,0.261,False
2022-09-08,PH_LT,6.4499,0.2287,False
2022-09-10,PH_LT,7.5247,0.2668,False
2022-09-12,PH_LT,7.4005,0.2624,False
2022-09-14,PH_LT,8.13,0.2882,False
2022-09-16,PH_LT,11.24,0.3985,False
2022-09-18,PH_LT,10.78,0.3822,False
2022-09-20,PH_LT,9.78,0.3467,False
2022-09-22,PH_LT,13.2,0.468,False
2022-09-24,PH_LT,11.19,0.3967,False
2022-09-26,PH_LT,10.15,0.3598,False
2022-09-28,PH_LT,10.5,0.3723,False
2022-09-30,PH_LT,12.32,0.4368,False
2022-10-02,PH_LT,20.98,0.7438,False
2022-10-08,PH_LT,12.96,0.4595,False
2022-10-10,PH_LT,12.64,0.4481,False
2022-10-12,PH_LT,11.72,0.4155,False
2022-10-14,PH_LT,17.64,0.6254,False
2022-10-16,PH_LT,12.08,0.4283,False
2022-10-18,PH_LT,12.72,0.451,False
2022-11-17,PH_LT,13.13,0.4655,False
2022-12-16,PH_LT,13.05,0.4627,False
2022-12-19,PH_LT,11.47,0.4066,False
2022-12-22,PH_LT,17.55,0.6222,False
2022-12-25,PH_LT,11.2,0.3971,False
2022-12-28,PH_LT,11.89,0.4215,False
2022-12-31,PH_LT,10.75,0.3811,False
2023-01-03,PH_LT,11.12,0.3942,False
2023-01-06,PH_LT,12.6,0.4467,False
2023-01-09,PH_LT,12.44,0.441,False
2023-01-12,PH_LT,12.67,0.4492,False
2023-01-15,PH_LT,12.14,0.4304,False
2023-01-18,PH_LT,12.52,0.4439,False
2023-01-21,PH_LT,12.42,0.4403,False
2023-01-24,PH_LT,13.09,0.4641,False
2023-01-27,PH_LT,13.65,0.4839,False
2023-01-30,PH_LT,13.97,0.4953,False
2023-02-02,PH_LT,12.61,0.4471,False
2023-02-05,PH_LT,12.65,0.4485,False
2023-02-09,PH_LT,13.1,0.4644,False
2023-02-12,PH_LT,12.79,0.4534,False
2023-02-15,PH_LT,12.94,0.4588,False
2023-02-18,PH_LT,13.01,0.4612,False
2023-02-21,PH_LT,16.33,0.5789,False
2023-02-24,PH_LT,14.45,0.5123,False
2023-02-27,PH_LT,13.48,0.4779,False
2023-03-02,PH_LT,13.1,0.4644,False
2023-03-05,PH_LT,13.1,0.4644,False
2023-03-08,PH_LT,13.51,0.479,False
2023-03-11,PH_LT,13.81,0.4896,False
2023-03-14,PH_LT,22.36,0.7927,False
2023-03-17,PH_LT,14.59,0.5173,False
2023-03-20,PH_LT,13.96,0.4949,False
2023-03-23,PH_LT,13.76,0.4878,False
2023-03-26,PH_LT,14.66,0.5197,False
2023-03-29,PH_LT,13.23,0.469,False
2023-04-01,PH_LT,14.4,0.5105,False
2023-04-04,PH_LT,15.14,0.5368,False
2023-04-07,PH_LT,14.72,0.5219,False
2023-04-10,PH_LT,15.45,0.5477,False
2023-04-13,PH_LT,19.08,0.6764,False
2023-04-16,PH_LT,24.39,0.8647,False
2023-04-19,PH_LT,25.46,0.9026,False
2023-04-21,PH_LT,24.7286,0.8767,False
2023-04-24,PH_LT,28.3832,1.0063,False
2023-04-27,PH_LT,29.448,1.044,False
2023-04-30,PH_LT,31.6401,1.1217,False
2023-05-03,PH_LT,30.7798,1.0912,False
2023-05-06,PH_LT,28.6386,1.0153,False
2023-05-09,PH_LT,31.3467,1.1113,False
2023-05-12,PH_LT,31.2151,1.1067,False
2023-05-15,PH_LT,27.6265,0.9794,False
2023-05-18,PH_LT,22.6973,0.8047,False
2023-05-24,PH_LT,15.9385,0.5651,False
2023-05-26,PH_LT,16.2087,0.5746,False
2023-05-28,PH_LT,13.6462,0.4838,False
2023-05-30,PH_LT,11.7831,0.4177,False
2023-06-01,PH_LT,10.9467,0.3881,False
2023-06-03,PH_LT,12.4078,0.4399,False
2023-06-05,PH_LT,10.6074,0.3761,False
2023-06-07,PH_LT,8.9515,0.3174,False
2023-06-09,PH_LT,9.0384,0.3204,False
2023-06-11,PH_LT,9.0031,0.3192,False
2023-06-13,PH_LT,9.068,0.3215,False
2023-06-15,PH_LT,9.8274,0.3484,False
2023-06-17,PH_LT,25.2116,0.8938,False
2023-06-19,PH_LT,11.4914,0.4074,False
2023-06-21,PH_LT,8.5168,0.3019,False
2023-06-23,PH_LT,7.9075,0.2803,False
2023-06-25,PH_LT,8.3674,0.2966,False
2023-06-27,PH_LT,6.7367,0.2388,False
2023-06-29,PH_LT,6.9125,0.2451,False
2023-07-01,PH_LT,7.2933,0.2586,False
2023-07-03,PH_LT,7.5143,0.2664,False
2023-07-05,PH_LT,6.5909,0.2337,False
2023-07-07,PH_LT,7.2855,0.2583,False
2023-07-09,PH_LT,6.6177,0.2346,False
2023-07-11,PH_LT,6.0705,0.2152,False
2023-07-13,PH_LT,5.8802,0.2085,False
2023-07-15,PH_LT,6.2905,0.223,False
2023-07-17,PH_LT,5.5858,0.198,False
2023-07-19,PH_LT,5.7502,0.2039,False
2023-07-21,PH_LT,4.8826,0.1731,False
2023-07-23,PH_LT,5.8147,0.2061,False
2023-07-25,PH_LT,5.2525,0.1862,False
2023-07-27,PH_LT,5.8069,0.2059,False
2023-07-29,PH_LT,6.2173,0.2204,False
2023-07-31,PH_LT,5.719,0.2028,False
2023-08-02,PH_LT,5.317,0.1885,False
2023-08-04,PH_LT,5.9189,0.2098,False
2023-08-06,PH_LT,6.3479,0.2251,False
2023-08-08,PH_LT,5.9414,0.2106,False
2023-08-10,PH_LT,6.2505,0.2216,False
2023-08-12,PH_LT,7.2774,0.258,False
2023-08-14,PH_LT,7.4915,0.2656,False
2023-08-16,PH_LT,4.9939,0.177,False
2023-08-18,PH_LT,4.8014,0.1702,False
2023-08-20,PH_LT,4.5778,0.1623,False
2023-08-22,PH_LT,6.2935,0.2231,False
2023-08-24,PH_LT,5.015,0.1778,False
2023-08-26,PH_LT,5.0323,0.1784,False
2023-08-28,PH_LT,15.8781,0.5629,False
2023-08-30,PH_LT,7.1968,0.2551,False
2023-09-01,PH_LT,5.5408,0.1964,False
2023-09-03,PH_LT,5.6179,0.1992,False
2023-09-05,PH_LT,5.4005,0.1915,False
2023-09-07,PH_LT,5.4531,0.1933,False
2023-09-09,PH_LT,5.972,0.2117,False
2023-09-11,PH_LT,22.6025,0.8013,False
2023-09-13,PH_LT,10.146,0.3597,False
2023-09-15,PH_LT,10.7197,0.38,False
2023-09-17,PH_LT,11.5763,0.4104,False
2023-09-19,PH_LT,12.1443,0.4306,False
2023-09-21,PH_LT,12.8976,0.4573,False
2023-09-23,PH_LT,10.6599,0.3779,False
2023-09-25,PH_LT,10.1343,0.3593,False
2023-09-27,PH_LT,11.3212,0.4014,False
2023-09-29,PH_LT,10.4674,0.3711,False
2023-10-01,PH_LT,8.9489,0.3173,False
2023-10-03,PH_LT,18.1501,0.6435,False
2023-10-05,PH_LT,11.3324,0.4018,False
2023-10-07,PH_LT,11.9997,0.4254,False
2023-10-09,PH_LT,10.7698,0.3818,False
2023-10-30,PH_LT,12.5293,0.4442,False
2023-11-17,PH_LT,11.2956,0.4005,False
2023-11-20,PH_LT,10.5201,0.373,False
2023-11-28,PH_LT,13.6251,0.4831,False
2023-12-09,PH_LT,10.2007,0.3616,False
2023-12-12,PH_LT,10.5441,0.3738,False
2023-12-20,PH_LT,11.1769,0.3963,False
2023-12-29,PH_LT,11.1414,0.395,False
2024-01-05,PH_LT,11.6976,0.4147,False
2024-01-12,PH_LT,16.2615,0.5765,False
2024-01-21,PH_LT,11.475,0.4068,False
2024-01-30,PH_LT,11.9412,0.4234,False
2024-02-09,PH_LT,16.6203,0.5892,False
2024-02-14,PH_LT,10.5003,0.3723,False
2024-02-19,PH_LT,10.6105,0.3762,False
2024-03-27,PH_LT,17.4421,0.6184,False
2024-04-01,PH_LT,14.6837,0.5206,False
2024-04-23,PH_LT,38.2978,1.3578,False
2024-05-23,PH_LT,23.1534,0.8209,False
2024-05-25,PH_LT,22.5571,0.7997,False
2024-05-27,PH_LT,22.2003,0.7871,False
2024-05-29,PH_LT,14.9351,0.5295,False
2024-05-31,PH_LT,12.3958,0.4395,False
2024-06-02,PH_LT,8.8815,0.3149,False
2024-06-04,PH_LT,8.5659,0.3037,False
2024-06-06,PH_LT,7.1247,0.2526,False
2024-06-08,PH_LT,6.6512,0.2358,False
2024-06-10,PH_LT,5.6753,0.2012,False
2024-06-12,PH_LT,5.9456,0.2108,False
2024-06-14,PH_LT,7.3251,0.2597,False
2024-06-19,PH_LT,5.8932,0.2089,False
2024-06-21,PH_LT,6.9238,0.2455,False
2024-06-23,PH_LT,5.9269,0.2101,False
2024-06-25,PH_LT,5.282,0.1873,False
2024-06-27,PH_LT,7.1763,0.2544,False
2024-06-29,PH_LT,6.3956,0.2267,False
2024-07-01,PH_LT,10.9799,0.3893,False
2024-07-03,PH_LT,6.6793,0.2368,False
2024-07-05,PH_LT,7.1781,0.2545,False
2024-07-10,PH_LT,6.8427,0.2426,False
2024-07-12,PH_LT,8.5713,0.3039,False
2024-07-14,PH_LT,6.4566,0.2289,False
2024-07-16,PH_LT,7.5584,0.268,False
2024-07-18,PH_LT,10.6377,0.3771,False
2024-07-20,PH_LT,8.0647,0.2859,False
2024-07-22,PH_LT,6.8392,0.2425,False
2024-07-24,PH_LT,5.8186,0.2063,False
2024-07-26,PH_LT,6.0743,0.2154,False
2024-07-28,PH_LT,7.4913,0.2656,False
2024-07-31,PH_LT,7.3844,0.2618,False
2024-08-02,PH_LT,6.8132,0.2415,False
2024-08-04,PH_LT,6.5146,0.231,False
2024-08-20,PH_LT,7.4957,0.2657,False
2024-08-21,PH_LT,22.7378,0.8061,False
2024-08-23,PH_LT,15.2825,0.5418,False
2024-08-25,PH_LT,9.5936,0.3401,False
2024-08-27,PH_LT,13.6475,0.4838,False
2024-08-29,PH_LT,8.8483,0.3137,False
2024-08-31,PH_LT,10.0293,0.3556,False
2024-09-02,PH_LT,7.2164,0.2558,False
2024-09-04,PH_LT,8.3424,0.2958,False
2024-09-06,PH_LT,8.4932,0.3011,False
2024-09-08,PH_LT,8.0671,0.286,False
2024-09-10,PH_LT,10.4177,0.3693,False
2024-09-12,PH_LT,9.0087,0.3194,False
2024-09-14,PH_LT,8.658,0.307,False
2024-09-16,PH_LT,10.4563,0.3707,False
2024-09-18,PH_LT,10.0968,0.358,False
2024-09-20,PH_LT,10.1382,0.3594,False
2024-09-22,PH_LT,15.1989,0.5388,False
2024-09-24,PH_LT,12.1159,0.4295,False
2024-09-26,PH_LT,14.9527,0.5301,False
2024-09-28,PH_LT,12.0486,0.4272,False
2024-09-30,PH_LT,11.5614,0.4099,False
2014-06-27,Rustlers,5.2,0.1844,False
2014-07-03,Rustlers,6.7,0.2375,False
2014-07-16,Rustlers,8.8,0.312,False
2014-07-23,Rustlers,4.3,0.1524,False
2014-07-30,Rustlers,4.3,0.1524,False
2014-08-05,Rustlers,7.4,0.2624,False
2014-08-13,Rustlers,4.5,0.1595,False
2014-08-21,Rustlers,5.5,0.195,False
2014-08-30,Rustlers,4.9,0.1737,False
2014-09-07,Rustlers,6.2,0.2198,False
2014-09-14,Rustlers,9.6,0.3403,False
2014-09-23,Rustlers,11.1,0.3935,False
2014-10-01,Rustlers,11.2,0.3971,False
2014-10-07,Rustlers,9.2,0.3262,False
2014-10-14,Rustlers,15.2,0.5389,False
2014-10-23,Rustlers,9.8,0.3474,False
2014-10-31,Rustlers,9.3,0.3297,False
2014-11-08,Rustlers,10.4,0.3687,False
2014-12-12,Rustlers,14.6,0.5176,False
2015-01-24,Rustlers,55.7,1.9747,True
2015-02-07,Rustlers,3.8,0.1347,False
2015-03-16,Rustlers,9.6,0.3403,False
2015-04-09,Rustlers,7.9,0.2801,False
2015-05-11,Rustlers,9.6,0.3403,False
2015-05-24,Rustlers,6.8,0.2411,False
2015-06-02,Rustlers,6.8,0.2411,False
2015-06-11,Rustlers,8.1,0.2872,False
2015-06-18,Rustlers,8.7,0.3084,False
2015-06-25,Rustlers,8.1,0.2872,False
2015-07-02,Rustlers,7.2,0.2553,False
2015-07-09,Rustlers,8.9,0.3155,False
2015-07-15,Rustlers,4.0,0.1418,False
2015-07-25,Rustlers,4.9,0.1737,False
2015-08-02,Rustlers,8.3,0.2943,False
2015-08-09,Rustlers,7.9,0.2801,False
